"Activity_name" "Subjects" "1_tBodyAcc-mean()-X" "6_tBodyAcc-std()-Z" "41_tGravityAcc-mean()-X" "46_tGravityAcc-std()-Z" "81_tBodyAccJerk-mean()-X" "86_tBodyAccJerk-std()-Z" "121_tBodyGyro-mean()-X" "126_tBodyGyro-std()-Z" "161_tBodyGyroJerk-mean()-X" "166_tBodyGyroJerk-std()-Z" "201_tBodyAccMag-mean()" "202_tBodyAccMag-std()" "253_tBodyGyroJerkMag-mean()" "254_tBodyGyroJerkMag-std()" "270_fBodyAcc-std()-Y" "345_fBodyAccJerk-mean()-X" "350_fBodyAccJerk-std()-Z" "373_fBodyAccJerk-meanFreq()-X" "425_fBodyGyro-mean()-Y" "453_fBodyGyro-meanFreq()-Y" "513_fBodyAccMag-meanFreq()" "529_fBodyBodyGyroMag-mean()" "530_fBodyBodyGyroMag-std()"
"STANDING" 3 0.280046513278689 -0.911419015081967 0.93503077852459 -0.928161577377049 0.0750900622277049 -0.973059634918033 -0.0246626070770492 -0.91236408147541 -0.0994602620655738 -0.958293011803279 -0.925430819016393 -0.915143303606557 -0.962339339672131 -0.957679766885246 -0.89243434852459 -0.957666856721311 -0.975595949508197 0.0749564403088525 -0.937711157213115 -0.316011207026229 -0.000332753967377052 -0.913682362622951 -0.883439718032787
"STANDING" 4 0.280499745892857 -0.896880538392857 0.95619779125 -0.899404775267857 0.0721328379857143 -0.973054201071429 -0.0306449342357143 -0.909995038571429 -0.103057894142857 -0.957982019464286 -0.906478051785714 -0.890976683392857 -0.967614073928571 -0.964282784285714 -0.857380281803571 -0.972310894285714 -0.976229505535714 0.2722139805 -0.955992945178571 -0.364372374642857 -0.102971757742857 -0.914209165714286 -0.887194404285714
"STANDING" 5 0.282544390892857 -0.869327321785714 0.960188699107143 -0.914608495714286 0.0725189859107143 -0.963832118928571 -0.0322711902673214 -0.907471555714286 -0.0922249863035714 -0.944755343035714 -0.906104701071429 -0.87977380125 -0.958405900892857 -0.947970723571429 -0.867933178017857 -0.963059235178571 -0.96807230125 0.150463078469643 -0.939373524464286 -0.162944927001786 -0.0169422323298214 -0.904543921607143 -0.868913993928571
"STANDING" 6 0.280346248596491 -0.925692371929825 0.945139003859649 -0.942795062280702 0.0730699604561404 -0.967547241754386 -0.028251913022807 -0.947782155964912 -0.103292534210526 -0.962758177192982 -0.945022876491228 -0.939310249649123 -0.963406222982456 -0.952536233859649 -0.921449111052632 -0.97348053877193 -0.969895845789474 0.186559227035088 -0.943273146140351 -0.195978463377193 0.0373542193561403 -0.926664297017544 -0.923108761578947
"STANDING" 7 0.282723539433962 -0.917064168490566 0.958728687924528 -0.939161014716981 0.0751915112830189 -0.972060053207547 -0.0291582212545283 -0.951630777358491 -0.0901539662169811 -0.978166790943396 -0.942724659245283 -0.933590156792453 -0.977377083018868 -0.97210793 -0.919118753018868 -0.976323086226415 -0.974533710754717 0.098774853689 -0.957548671320755 -0.298448698150943 -0.0288451773293208 -0.93870498490566 -0.919848139056604
"STANDING" 8 0.279620986111111 -0.926065255185185 0.957669921111111 -0.918293913703704 0.0753739045185185 -0.982610899259259 -0.0219671978203704 -0.974118322407407 -0.097757576 -0.989270900740741 -0.953762884074074 -0.937187185222222 -0.987580587777778 -0.982460332222222 -0.936231722777778 -0.989029238518519 -0.984465744444444 0.267296230824074 -0.972595487037037 -0.197392513112963 0.110646845581481 -0.964564224074074 -0.954119826296296
"STANDING" 9 0.282310057333333 -0.919295805777778 0.961323502222222 -0.932245295111111 0.0760032053555556 -0.970584264666667 -0.029183136346 -0.939889737333333 -0.095897704 -0.969726483555556 -0.945167482444444 -0.936105010444444 -0.969824044222222 -0.965287050888889 -0.938790016888889 -0.971313768666667 -0.972588748666667 -0.0235041479111111 -0.954514301555556 -0.348959970422222 0.0235738706622222 -0.929769067777778 -0.910909659555556
"STANDING" 10 0.276650300681818 -0.941271440454545 0.954008785454545 -0.959579657727273 0.0809784390227273 -0.9764306 -0.0281854325604545 -0.953681099545455 -0.104753833181818 -0.969051030681818 -0.951988907954545 -0.937264537954545 -0.971637661590909 -0.964409410454545 -0.921860476590909 -0.963565166136364 -0.979428729090909 0.253301389636364 -0.960323800909091 -0.164082230704545 0.0902454673818182 -0.937786743409091 -0.922961550454545
"STANDING" 11 0.277715562765957 -0.986382712765957 0.956464535957447 -0.989433253617021 0.0760097721914894 -0.990132989574468 -0.0293141521489362 -0.980636664893617 -0.099519355893617 -0.990663218510638 -0.984853836595745 -0.98030536893617 -0.993428183617021 -0.992579166595745 -0.96350679 -0.992385450851064 -0.990378149574468 0.312171839674468 -0.994025488297872 0.11920123437234 0.233078227234043 -0.982576519787234 -0.977437710851064
"STANDING" 12 0.277405834918033 -0.920684800114754 0.957317821803279 -0.939534099016393 0.0744631761967213 -0.975556976885246 -0.0300030427426229 -0.950364757540984 -0.0976380412377049 -0.973689389672131 -0.941459935081967 -0.935232945245902 -0.969289973606557 -0.961923171967213 -0.922852028360656 -0.971971634098361 -0.978792832786885 0.230672593114754 -0.948251856721312 -0.143868272885738 0.0468988697540984 -0.902356765573771 -0.850033171967213
"STANDING" 13 0.277758431052632 -0.967538031754386 0.942695296842105 -0.976827157368421 0.0758630962280702 -0.986926242631579 -0.0295492164431579 -0.973436596140351 -0.0981199986666667 -0.985177042982456 -0.971564243157895 -0.968519673859649 -0.983637634912281 -0.976197659649123 -0.947179813157895 -0.988198276666667 -0.987871530526316 0.237964693460702 -0.97291308 -0.170676014929825 0.0936059842982456 -0.957488799473684 -0.946857485438596
"STANDING" 14 0.280545613833333 -0.9222763115 0.875319569 -0.940757718 0.0737933748485 -0.970766734 -0.0220886526891667 -0.946589134666667 -0.100718458866667 -0.974687865833333 -0.943456847333333 -0.936735577166667 -0.974873328 -0.966834217 -0.926055903 -0.97818164 -0.973594305166667 0.0237594244966667 -0.9508361945 -0.2780036534 -0.0374702781666667 -0.944405563833333 -0.934815560833333
"STANDING" 15 0.278915803962264 -0.951670257924528 0.965528899622642 -0.958810153207547 0.0752280703207547 -0.985301940754717 -0.0262433562254717 -0.968167046415094 -0.101358786226415 -0.981293117924528 -0.961207616226415 -0.948600432641509 -0.984407077924528 -0.98143282754717 -0.930286443396226 -0.985353492641509 -0.986654459433962 0.267947792641509 -0.975133868867925 -0.130161072926415 0.0328961071132075 -0.956733900188679 -0.928838303773585
"STANDING" 16 0.283497402948718 -0.953468961666667 0.941587749358974 -0.959562830769231 0.0736438905641026 -0.988073825641026 -0.0299337294166667 -0.982357006410256 -0.100107332602564 -0.992698522948718 -0.969948825128205 -0.95729449448718 -0.992848576025641 -0.990809427435897 -0.958174310128205 -0.991038638974359 -0.98865796025641 0.267452462051282 -0.983594244615385 -0.180188922417949 0.0924921398371795 -0.975448632179487 -0.963574736025641
"STANDING" 17 0.277942503333333 -0.970462679230769 0.904678547435897 -0.969171762179487 0.0740864955641026 -0.991217027307692 -0.0269576937130769 -0.985538363333333 -0.101289168653846 -0.992327099487179 -0.977635981410256 -0.975377309871795 -0.993672973717949 -0.992372117307692 -0.966427323846154 -0.992129225769231 -0.991450377692308 0.257118196283333 -0.987334041282051 -0.162736719461538 0.119058407512821 -0.984291131538461 -0.977263418717949
"STANDING" 18 0.278458805890411 -0.961873909178082 0.947573239863014 -0.976044291369863 0.0753539482328767 -0.988455249452055 -0.0265873248835616 -0.972820402739726 -0.0987174024657534 -0.986259015753425 -0.972607495342466 -0.972285545479452 -0.988685954931507 -0.988519665753425 -0.952911994794521 -0.989544971232877 -0.989275839041096 0.200295939657534 -0.983561159726027 -0.264498462054794 0.0447928488520548 -0.972352593013699 -0.95911345739726
"STANDING" 19 0.27817226 -0.952599653972603 0.944045837534247 -0.958862043972603 0.0754120366712329 -0.986142491917808 -0.025090574020274 -0.960734258356164 -0.0990467890520548 -0.983453911232877 -0.960505683561644 -0.962549342465753 -0.985801637671233 -0.983069427945205 -0.943193755068493 -0.985039596164384 -0.987524587534247 0.199135943480822 -0.975061671643836 -0.291796963682192 0.00178112668493151 -0.958578129589041 -0.936723548493151
"STANDING" 20 0.278076904657534 -0.913142481643836 0.911231752465753 -0.942437325616438 0.0763556159315068 -0.958936310958904 -0.0241335049573973 -0.907343324657534 -0.102049132684932 -0.948669854794521 -0.92240685739726 -0.910672094794521 -0.94793650109589 -0.926328788356164 -0.872525409452055 -0.959710489315069 -0.963973097671233 0.0982414306372603 -0.91064914109589 -0.360072092194521 -0.0784367685864384 -0.879437674794521 -0.849127347123288
"STANDING" 21 0.27695224258427 -0.946123407078652 0.881213341910112 -0.958590002247191 0.0754543858764045 -0.977915677191011 -0.0191731896359551 -0.959327022022472 -0.103199796370787 -0.975427259325843 -0.958774298089888 -0.956919898202247 -0.976857084157303 -0.976153687752809 -0.94354515752809 -0.976803010674157 -0.979723339662921 0.156072448511236 -0.960082591123596 -0.248811283196742 0.0947666458898876 -0.956723022359551 -0.947763172921348
"STANDING" 22 0.279053861587302 -0.942201655238095 0.954064297619048 -0.958890201587302 0.0752322891746032 -0.981478064920635 -0.0275201762126984 -0.96058251031746 -0.0975013472380952 -0.979753572380952 -0.954807661269841 -0.939866315079365 -0.978603529206349 -0.966086148412698 -0.923657558412698 -0.974969214761905 -0.984305238253968 0.227103206142857 -0.97068244031746 -0.374460047253968 -0.0729359541825397 -0.932065270793651 -0.900222411269841
"STANDING" 23 0.277899323235294 -0.929409745147059 0.919857125882353 -0.947199734411765 0.0750206478676471 -0.973595215441176 -0.0327397745133823 -0.962389689411765 -0.0981481050441177 -0.984654516470588 -0.957212267058824 -0.9516698575 -0.9763992525 -0.972387365294118 -0.958042411176471 -0.983283252058823 -0.976241315882353 0.201179907463235 -0.952781164558824 -0.197834986461765 0.0611889890617647 -0.944583829705882 -0.924805421470588
"STANDING" 24 0.280348883913043 -0.930283530144928 0.96644228 -0.94618494942029 0.0746177416521739 -0.977716354927536 -0.0278611511434783 -0.969958678115942 -0.0991947719855072 -0.983276883478261 -0.950061017681159 -0.94790101173913 -0.982387268985507 -0.979995718695652 -0.934454791304348 -0.98116164057971 -0.979936740869565 0.207088443601449 -0.970426493768116 -0.12902696413913 -0.0499986378695652 -0.963922314202899 -0.954407176956522
"STANDING" 25 0.278013701621622 -0.964642688108108 0.929794733108108 -0.967792578648649 0.0752337295675676 -0.987062685135135 -0.0247946750959459 -0.971814139189189 -0.100473697756757 -0.980722294459459 -0.972663592162162 -0.968075629324324 -0.985091991216216 -0.983230809594595 -0.95417933 -0.988404654864865 -0.987898048378378 0.186395511032432 -0.97839988527027 -0.224933997248649 0.153959874551081 -0.968972499594595 -0.961090396891892
"STANDING" 26 0.281127035405405 -0.962988401351351 0.965460891621622 -0.964228470675676 0.0753578207972973 -0.986693448648649 -0.0245345837959459 -0.974891360675676 -0.100355997108108 -0.985992503243243 -0.968511694324324 -0.962697299189189 -0.98854482527027 -0.984253792432432 -0.947829677432432 -0.990586982162162 -0.987428086216216 0.267659898704054 -0.98388591027027 -0.118659609293919 0.0663748187851351 -0.972333108648649 -0.962967605810811
"STANDING" 27 0.279566921625 -0.962408444875 0.965351492 -0.968169953625 0.074969980825 -0.987354788 -0.026731653905 -0.981281807 -0.0987605078625 -0.9889703575 -0.972753287375 -0.9663601145 -0.989532103875 -0.988819784 -0.954381606375 -0.987771749375 -0.98820826225 0.29614372759125 -0.983731873 -0.1390560867165 0.17782530310375 -0.975525565625 -0.96540017025
"STANDING" 28 0.277795069113924 -0.905123824177215 0.948514848481013 -0.951782181518987 0.0753131601898734 -0.969765362025316 -0.0253281543540506 -0.925491442911392 -0.102248409070886 -0.956497163670886 -0.92547165164557 -0.917658334177215 -0.959681019113924 -0.956266480126582 -0.87446926556962 -0.968513715189873 -0.973572051898734 0.146890848677215 -0.948160785316456 -0.35931164035443 -0.0886594278246835 -0.909652436329114 -0.878459662025316
"STANDING" 29 0.277965065846154 -0.980207488923077 0.974508732 -0.984464543538462 0.0753052530307692 -0.990593859692308 -0.0276075573307692 -0.983368643230769 -0.0988701505538462 -0.990685705384615 -0.984745318923077 -0.981745712923077 -0.992144698923077 -0.991453632153846 -0.968278553076923 -0.993736906 -0.991316374615385 0.303254910076923 -0.991586674 -0.149854192615385 0.179958311861538 -0.980879722923077 -0.975938728769231
"STANDING" 30 0.277112699152542 -0.912850596949152 0.968556705084746 -0.949207368305085 0.0752414472033898 -0.968897316101695 -0.027613853538983 -0.93083468440678 -0.0997160228220339 -0.970845670677966 -0.930573574915254 -0.916570441355932 -0.972995273898305 -0.955995671864407 -0.885572781694915 -0.967857589322034 -0.973954338305085 0.0608341046813559 -0.945628836949153 -0.302348710389831 -0.111500209335424 -0.917449417288136 -0.888872227966102
"WALKING" 1 0.277330758736842 -0.260027902210526 0.935223201473684 -0.947717226105263 0.0740416333157895 -0.502699788526316 -0.041830963526 -0.344266629473684 -0.0899975423705263 -0.404255452631579 -0.136971176556842 -0.219688645631579 -0.298703679084211 -0.325324878894737 0.056040006846 -0.170546964549579 -0.534713440421053 -0.209261973376842 -0.103059416434737 -0.0657746190010526 0.1906437244 -0.199252568986316 -0.321017953894737
"WALKING" 2 0.276426586440678 -0.425257524915254 0.91301733338983 -0.972072847627119 0.0618080696279661 -0.586090418983051 -0.0530258157347458 -0.481085535084746 -0.0818833429152542 -0.435492677288136 -0.290407593728814 -0.422544169322034 -0.547911950338983 -0.557798151355932 -0.16921968620339 -0.304615322881356 -0.615898188474576 -0.0727101584479661 -0.55477211220339 -0.0427009322372881 0.393206208305085 -0.530704814745763 -0.651792839661017
"WALKING" 3 0.275567462068966 -0.387411994310345 0.936506743275862 -0.952091795 0.0814745882660345 -0.52948611637931 -0.0256405192517241 -0.476696411551724 -0.0952398165017241 -0.536664080344828 -0.254690333275862 -0.328428936551724 -0.566135217931034 -0.567371560862069 -0.124030832001724 -0.304694442551724 -0.543529108103448 -0.216042668103448 -0.561526265344828 -0.0379896505362069 0.113494312836207 -0.569755772241379 -0.632643292931034
"WALKING" 4 0.278582015166667 -0.586252806833333 0.963999696833333 -0.962968112 0.0783529082183333 -0.7513913825 -0.0317982557795 -0.662608226 -0.115321556475 -0.640454132833333 -0.312050574166667 -0.527679103166667 -0.6813040365 -0.7301463685 -0.101799450565167 -0.358883413666667 -0.772359087333333 -0.1352803947515 -0.688460056666667 -0.27466563765 0.382096409966667 -0.609285588016667 -0.593937200833333
"WALKING" 5 0.27784234625 -0.45702143625 0.972624959821429 -0.964580803928571 0.0845888833571429 -0.612895318571429 -0.0488919896632143 -0.318700615178571 -0.0888408355267857 -0.157682543983929 -0.158338674394643 -0.377178733392857 -0.444532485357143 -0.48919974625 0.0426026830839286 -0.344954806428571 -0.633429995714286 -0.359372577678571 -0.513951718392857 -0.0191860123089286 0.149852522225 -0.484262828928571 -0.589741506785714
"WALKING" 6 0.283658868070175 -0.504324207192982 0.958067455087719 -0.957205025789474 0.0699585876912281 -0.575777466491228 -0.025509618645614 -0.383139334736842 -0.0878891090105263 -0.166684422233333 -0.166840713631579 -0.266734167368421 -0.321290483140351 -0.364708342315789 0.101699642168947 -0.150942917824561 -0.608624354210526 -0.178295181261404 -0.341378429473684 0.0416267535368421 0.20009036395614 -0.329681123368421 -0.510648322631579
"WALKING" 7 0.275592961754386 0.159631283261403 0.932566472280702 -0.952159770526316 0.0901462649192983 -0.149488514397895 0.00228835208526316 -0.396013535263158 -0.123654199751333 -0.458302971403509 -0.0978090439438596 -0.198554708385965 -0.300022779964912 -0.0953401161070176 -0.143721823263158 -0.383715797719298 -0.190751539207018 -0.284586506210526 -0.151966687436842 0.273141323315789 0.172997883545614 -0.192909765467895 -0.343894914947368
"WALKING" 8 0.27468631 -0.1420885318125 0.913586347916667 -0.956640104791667 0.0703393490833333 -0.383200596479167 0.0235088228254167 -0.0754447842395833 -0.135886431360417 -0.388446971666667 0.0516786278104167 -0.1804072826 -0.339129269583333 -0.502957255416667 0.32484493125 -0.311198711041667 -0.4044825094375 -0.345898115416667 -0.259729692333333 -0.102881607560417 0.204080887916667 -0.301241848645833 -0.327459577895833
"WALKING" 9 0.278502842115385 -0.0579636469030769 0.951867079615385 -0.955523995576923 0.0704357270480769 -0.409764526153846 -0.0808360598653846 -0.265683521346154 -0.0809204094461538 -0.457881494038462 -0.0980840496143461 -0.37942877 -0.510253995769231 -0.599866472692308 -0.223972558596154 -0.314265401346154 -0.419104362884615 -0.378291493076923 -0.436905860576923 0.0164815831107692 0.161672988528846 -0.513797480384615 -0.562714528653846
"WALKING" 10 0.278574076603774 -0.395645072075472 0.963092149811321 -0.957862728301887 0.0857943809283019 -0.511662905849057 0.0106894976215094 -0.174524868603774 -0.122709563462264 -0.329079492641509 -0.127400912069811 -0.185602396067925 -0.440363636603774 -0.501027916603774 -0.129775706316981 -0.107941107467925 -0.558512650188679 -0.260130638807547 -0.345209034528302 -0.122109929924528 0.179599864783019 -0.412616909622642 -0.499759796981132
"WALKING" 11 0.271821892881356 -0.530626311355932 0.946468451355932 -0.960852684067797 0.0829709328491525 -0.720654731186441 -0.0426928995457627 -0.434178202542373 -0.0918204195491525 -0.551079942542373 -0.288323472033898 -0.487735915084746 -0.63073270559322 -0.753671416101695 -0.0966068285372881 -0.453265268813559 -0.747564612033898 -0.353419932627119 -0.593107398474576 -0.297177112525424 0.0935818048854746 -0.610222628813559 -0.59974543779661
"WALKING" 12 0.2771286656 -0.4106060626 0.9668735148 -0.9502762272 0.045764401482 -0.512276838 -0.1045136708758 -0.35017028664 -0.06223893174 -0.4806421996 -0.102204550448 -0.23697286882 -0.5174937754 -0.5488904506 -0.20851528006 -0.08161979534 -0.5314863218 -0.2811065665 -0.4678863378 -0.025458442506 0.25226775306 -0.442503784 -0.4948022154
"WALKING" 13 0.275883130350877 -0.220503537026316 0.910855709298246 -0.948637587719298 0.0809590227198246 -0.374633172105263 -0.0174207634701754 -0.363369948070175 -0.0966598593263158 -0.341765824491228 -0.135643867842105 -0.292546377017544 -0.303508210175439 -0.322118379807018 0.0921968931052632 -0.290460801694737 -0.406173351578947 -0.190905932631579 -0.256213554508772 0.0741273597017544 0.253532325631579 -0.267472373877193 -0.379951835438597
"WALKING" 14 0.271959598644068 0.0518841040022034 0.802973961525424 -0.947516969830508 0.0720877913452542 -0.472791088644068 -0.00347655062271186 -0.12609080020339 -0.110656054802153 -0.497187687966102 -0.144404671779661 -0.36380562779661 -0.519895046779661 -0.606103313898305 -0.0542709972186441 -0.472360616779661 -0.528889535084746 -0.255900962474576 -0.215894949525424 -0.420295651864407 -0.0368327907423729 -0.311386449661017 -0.265504551525424
"WALKING" 15 0.273899207962963 -0.518932634814815 0.951524391481481 -0.95805876537037 0.0897770721666667 -0.686268420555556 -0.0554883847662963 -0.48653265537037 -0.0776692754648148 -0.591668608148148 -0.186514650759259 -0.323878324074074 -0.543979500555556 -0.63778595537037 0.0805646237194445 -0.39082198537037 -0.723051140740741 -0.292088318740741 -0.535422096111111 -0.339593023611111 0.0782256056231481 -0.489166383703704 -0.481750218518519
"WALKING" 16 0.276023564509804 -0.159799790235294 0.925981326078431 -0.961387254313726 0.0770223771764706 -0.44025821745098 -0.0151721912792157 -0.365489530588235 -0.110917348282353 -0.571264779411765 -0.258766694117647 -0.47180926745098 -0.671541834117647 -0.722808438431373 -0.354370678627451 -0.44140618254902 -0.45663628254902 -0.330912145882353 -0.619731930392157 -0.0870475841176471 0.175600477686275 -0.669228540784314 -0.721137001568627
"WALKING" 17 0.272341855245902 -0.265824489180328 0.92811236852459 -0.956903248196721 0.0773188580032787 -0.534303311639344 -0.00922265519180328 -0.386044435409836 -0.109959237927869 -0.524422887377049 -0.151151487704918 -0.461837866885246 -0.517167440655738 -0.53970849147541 -0.0556137930852459 -0.423446094590164 -0.543872996229508 -0.43680842295082 -0.490166286557377 -0.0761681172065574 0.174349227754098 -0.518618058688525 -0.615320077704918
"WALKING" 18 0.273887758571429 -0.428348061071429 0.92386524875 -0.97248384875 0.0767524278392857 -0.633325860714286 -0.0399399716026786 -0.511417204821429 -0.0966435295642857 -0.663259579285714 -0.287908078035714 -0.460346465357143 -0.636485896964286 -0.726591779107143 -0.267273644642857 -0.414797154464286 -0.664327149285714 -0.34877438 -0.570898150714286 -0.281459547160179 0.131646853132143 -0.620331394285714 -0.668908146607143
"WALKING" 19 0.273931172307692 -0.13947794235 0.935222559230769 -0.929187930961539 0.0822246284461538 -0.179390497475 -0.0274970979894231 -0.104202986482692 -0.0832353261384615 -0.213494065344231 0.0648173438653846 -0.0993927171359615 -0.164699977592308 -0.271487480103846 0.112615077990385 0.0336380997853846 -0.227829841936346 -0.214787048403846 -0.0973549846596154 -0.0765832364115385 0.307394950576923 -0.0952460452365385 -0.141598402309615
"WALKING" 20 0.272589336470588 -0.228734217372549 0.899965205686274 -0.953850439607843 0.0841234323137255 -0.387664584313725 -0.0234104225980392 -0.165748467372549 -0.0679992365372549 -0.22704432732549 0.039402280578902 -0.156930391921569 -0.194893253196078 -0.149864146847059 0.438436341294118 -0.138717234372549 -0.427690451960784 -0.257051149084314 0.0310145965868627 0.00139730354666667 0.291882701372549 -0.0520065599062745 -0.196210236058824
"WALKING" 21 0.279183526730769 -0.16868872575 0.862524800961538 -0.974939388076923 0.0782251820211538 -0.425142604807692 -0.0459323393842308 -0.311875599423077 -0.0868767709153846 -0.494927657115385 -0.123455661519231 -0.299709752173077 -0.426930725 -0.450369988846154 -0.00256294245192308 -0.200442011365385 -0.443563412692308 -0.195103003780769 -0.371744086730769 -0.0170361394057692 0.232789920596154 -0.409516081153846 -0.512249343076923
"WALKING" 22 0.27886459 -0.213351968804348 0.936096410434783 -0.955147847391304 0.0627777634002174 -0.313155902608696 0.0007771571 -0.151439515130435 -0.132977562363043 -0.234278150891304 0.0722419121669565 -0.161591787478261 -0.461999528913043 -0.503106312391304 0.00386841059347826 -0.0367047077608696 -0.343195610652174 -0.102095050734783 -0.501176901956522 -0.11413463273913 0.368620829130435 -0.438378722826087 -0.464019127391304
"WALKING" 23 0.273211884237288 0.164220685383051 0.939809688644068 -0.932981341864407 0.0987319085964407 -0.0293115056033898 -0.0631156870355932 -0.209634887972881 -0.0578128239067797 -0.374456768135593 -0.0988770198220339 -0.209989354570847 0.0115305410508475 0.250173204117966 -0.202524061966102 -0.290410454881356 -0.00623647528983051 -0.269875748525424 0.195569461920339 0.166489215586441 0.281811709254237 0.185078207383051 -0.061476584759322
"WALKING" 24 0.276980816034483 -0.288840016206897 0.95970108137931 -0.962822966551724 0.0731938975362069 -0.491189466034483 -0.0545126870724138 -0.396154003275862 -0.0625311679982759 -0.557968202931034 -0.299983613965517 -0.48106401862069 -0.507824745862069 -0.556022765862069 -0.182766476862069 -0.509628168793103 -0.511115619482759 -0.253177488803448 -0.479841432931034 0.0479956663948276 0.153588267505862 -0.534509163793103 -0.668032801896552
"WALKING" 25 0.278992759054054 -0.437133403243243 0.937483114459459 -0.944995731216216 0.0721720712281081 -0.675601403648649 -0.0156305378067568 -0.562775245405405 -0.102377269321622 -0.659576163108108 -0.40528943 -0.565601466081081 -0.678466069054054 -0.757032544864865 -0.170313804039189 -0.625595376891892 -0.690413386081081 -0.223500510481081 -0.678750350135135 -0.327099559036351 0.0526493104482432 -0.562733252702703 -0.529262243378378
"WALKING" 26 0.279264443728814 -0.333486502542373 0.960647754576271 -0.966231561694915 0.0652303740728813 -0.397483516101695 -0.00334085938813559 -0.354549059491525 -0.099411456038983 -0.485543001525424 -0.223399171830508 -0.421848313898305 -0.51239882559322 -0.603468672372881 -0.185725832305085 -0.36422676440678 -0.396530418305085 -0.254935528889831 -0.56182776559322 0.132622788732203 0.174398099661017 -0.551927613050847 -0.60946621661017
"WALKING" 27 0.276849485438596 -0.297318273508772 0.944759287368421 -0.956593490526316 0.0684331971807018 -0.401188539824561 -0.08558835714 -0.250120409298246 -0.0786163508824035 -0.426346962631579 -0.238853875263158 -0.407355787017544 -0.562587199473684 -0.618718628596491 -0.267741550175439 -0.345482736842105 -0.417957993859649 -0.268722350470175 -0.534724231403509 0.00198569075263158 0.243535983807018 -0.519451704035088 -0.546888146491228
"WALKING" 28 0.281228223888889 -0.300928395925926 0.942930275555556 -0.944225031851852 0.0931122231851852 -0.537470471666667 -0.105896207861111 -0.242601384618519 -0.092974671262963 -0.440927899259259 -0.1806660203 -0.39269402 -0.546248758518519 -0.579861194259259 -0.168789019540741 -0.36260198037037 -0.574579748518519 -0.353217731666667 -0.50468173962963 -0.150925257205556 0.107450069401852 -0.514602424814815 -0.516811574074074
"WALKING" 29 0.271999916792453 -0.242828038264151 0.96237438509434 -0.945981437169811 0.0853743348528302 -0.461758009811321 -0.00795668167188679 -0.430232441132075 -0.10688830318283 -0.504130088679245 -0.0955213393716981 -0.262695063584906 -0.506242118113208 -0.612222937169811 -0.182068539584906 -0.210469887150943 -0.529034897169811 -0.201300454630189 -0.362232316226415 -0.362824434528302 0.0998266557713208 -0.416817853396226 -0.429156830566038
"WALKING" 30 0.276406758 -0.120476783907692 0.965217551076923 -0.943958420615385 0.0688689970184615 -0.521351855076923 -0.0459505355861538 -0.182569652430769 -0.0873839917276923 -0.476208796153846 -0.195140032969231 -0.359873411538462 -0.472068729846154 -0.546977272307692 -0.215634315369231 -0.389595631107692 -0.575410267076923 -0.268877781692308 -0.175900924040154 -0.380731546523077 0.0483161700923077 -0.358344356 -0.331541740923077
"WALKING_DOWNSTAIRS" 1 0.289188320408163 -0.230434213204082 0.931874418979592 -0.895939695102041 0.0541553164897959 -0.345735032326531 -0.0350781902989796 -0.124702454242857 -0.0739592036271429 -0.268761480242857 0.0271882914106122 0.0198843506265306 -0.295463843346939 -0.306510645530612 -0.112963739953061 -0.0276638676122449 -0.401721464285714 -0.253164344918367 -0.0557022524693878 0.0825511487183673 0.119187142767959 -0.185720285744898 -0.398350390122449
"WALKING_DOWNSTAIRS" 2 0.27761534806383 -0.10283790806383 0.861831345531915 -0.931438313191489 0.110040615569574 -0.340122023191489 -0.11594735287234 -0.279418388042553 -0.0581038498510638 -0.218266318606383 0.0899511204978723 0.215586334889362 -0.410872671489362 -0.343187875404255 0.171973972957447 0.138120681087234 -0.408227423191489 -0.143898149531915 -0.361913824 0.0770894557234043 0.0938321297617021 -0.320838543553191 -0.372576755361702
"WALKING_DOWNSTAIRS" 3 0.292423484693878 -0.362240245489796 0.939057787755102 -0.899943947755102 0.0725689294489796 -0.571735243061224 -0.13157327645102 -0.44230776755102 -0.0778701650285714 -0.374605412306122 -0.0628126118283674 -0.0411340078469388 -0.508567577142857 -0.583919211020408 -0.109722354322449 -0.0906707125102041 -0.613525074285714 -0.229599432510204 -0.542694164081633 -0.109972458132653 0.0439616686306122 -0.332376629371429 -0.322440827020408
"WALKING_DOWNSTAIRS" 4 0.279965329555556 -0.479185977111111 0.947731858666667 -0.937753794444444 0.0971862748866667 -0.626646986888889 -0.102838822533333 -0.498480800444444 -0.0921282734666667 -0.325780073711111 -0.0491616726733333 -0.0819559041111111 -0.592843014888889 -0.637079543555556 -0.32253131772 -0.16163290774 -0.668867334444444 -0.179115175957778 -0.717545840444444 -0.185485631124444 0.101078170917778 -0.429213369555556 -0.457674088
"WALKING_DOWNSTAIRS" 5 0.29354392712766 -0.325891435319149 0.956649352553192 -0.927192732978723 0.109650600459574 -0.52265163787234 -0.068294569906383 -0.227869042382979 -0.110149008255319 -0.0344217467042553 0.211138853638298 0.205422375957447 -0.39719562106383 -0.450303212340426 0.0268269875085106 -0.0368012151170213 -0.551178075319149 -0.350911621829787 -0.382483075106383 -0.00764242092148936 -0.0137055065085106 -0.349338414731915 -0.484141274255319
